[Year],[M],[D],[H],[M],[S],[alpha],[dec]
[1921],[12],[11],[0],[0],[0.00],[9.2940764839],[15.866624387]
[1921],[12],[12],[0],[0],[0.00],[9.2933695503],[15.872743912]
[1921],[12],[13],[0],[0],[0.00],[9.2923531675],[15.880653529]
[1921],[12],[14],[0],[0],[0.00],[9.2911888885],[15.886485881]
[1921],[12],[15],[0],[0],[0.00],[9.2901579172],[15.888682997]
[1921],[12],[16],[0],[0],[0.00],[9.2893695462],[15.889615359]
[1921],[12],[17],[0],[0],[0.00],[9.2886476874],[15.893121326]
[1921],[12],[18],[0],[0],[0.00],[9.2877138575],[15.900517902]
[1921],[12],[19],[0],[0],[0.00],[9.2864767216],[15.909229441]
[1921],[12],[20],[0],[0],[0.00],[9.2851274819],[15.915459082]
[1921],[12],[21],[0],[0],[0.00],[9.2839420683],[15.918129017]
[1921],[12],[22],[0],[0],[0.00],[9.2829950364],[15.920000699]
[1921],[12],[23],[0],[0],[0.00],[9.2820822088],[15.924807190]
[1921],[12],[24],[0],[0],[0.00],[9.2809329253],[15.933372661]
[1921],[12],[25],[0],[0],[0.00],[9.2794915556],[15.942752881]
[1921],[12],[26],[0],[0],[0.00],[9.2779759475],[15.949289014]
[1921],[12],[27],[0],[0],[0.00],[9.2766520756],[15.952404144]
[1921],[12],[28],[0],[0],[0.00],[9.2755583645],[15.955202609]
[1921],[12],[29],[0],[0],[0.00],[9.2744659884],[15.961244937]
[1921],[12],[30],[0],[0],[0.00],[9.2731168812],[15.970845938]
[1921],[12],[31],[0],[0],[0.00],[9.2714923066],[15.980744126]
[1922],[1],[1],[0],[0],[0.00],[9.2698331459],[15.987484580]
[1922],[1],[2],[0],[0],[0.00],[9.2683907381],[15.991003413]
[1922],[1],[3],[0],[0],[0.00],[9.2671664588],[15.994693728]
[1922],[1],[4],[0],[0],[0.00],[9.2659105966],[16.001879671]
[1922],[1],[5],[0],[0],[0.00],[9.2643821554],[16.012359909]
[1922],[1],[6],[0],[0],[0.00],[9.2625997710],[16.022613322]
[1922],[1],[7],[0],[0],[0.00],[9.2608232762],[16.029451304]
[1922],[1],[8],[0],[0],[0.00],[9.2592848976],[16.033325602]
[1922],[1],[9],[0],[0],[0.00],[9.2579486830],[16.037858328]
[1922],[1],[10],[0],[0],[0.00],[9.2565481947],[16.046077511]
[1922],[1],[11],[0],[0],[0.00],[9.2548637255],[16.057268392]
[1922],[1],[12],[0],[0],[0.00],[9.2529511246],[16.067712719]
[1922],[1],[13],[0],[0],[0.00],[9.2510847443],[16.074545718]
[1922],[1],[14],[0],[0],[0.00],[9.2494735272],[16.078727728]
[1922],[1],[15],[0],[0],[0.00],[9.2480445599],[16.084045690]
[1922],[1],[16],[0],[0],[0.00],[9.2465191526],[16.093177157]
[1922],[1],[17],[0],[0],[0.00],[9.2447027714],[16.104906091]
[1922],[1],[18],[0],[0],[0.00],[9.2426877117],[16.115383066]
[1922],[1],[19],[0],[0],[0.00],[9.2407582202],[16.122118246]
[1922],[1],[20],[0],[0],[0.00],[9.2390962999],[16.126563461]
[1922],[1],[21],[0],[0],[0.00],[9.2375932596],[16.132602557]
[1922],[1],[22],[0],[0],[0.00],[9.2359630470],[16.142514155]
[1922],[1],[23],[0],[0],[0.00],[9.2340399213],[16.154601967]
[1922],[1],[24],[0],[0],[0.00],[9.2319513268],[16.164953563]
[1922],[1],[25],[0],[0],[0.00],[9.2299866314],[16.171498212]
[1922],[1],[26],[0],[0],[0.00],[9.2282976781],[16.176153302]
[1922],[1],[27],[0],[0],[0.00],[9.2267417305],[16.182830413]
[1922],[1],[28],[0],[0],[0.00],[9.2250302781],[16.193368940]
[1922],[1],[29],[0],[0],[0.00],[9.2230293346],[16.205623013]
[1922],[1],[30],[0],[0],[0.00],[9.2208993984],[16.215687123]
[1922],[1],[31],[0],[0],[0.00],[9.2189299217],[16.221946470]
[1922],[2],[1],[0],[0],[0.00],[9.2172397702],[16.226749753]
[1922],[2],[2],[0],[0],[0.00],[9.2156544313],[16.233966887]
[1922],[2],[3],[0],[0],[0.00],[9.2138878643],[16.244966047]
[1922],[2],[4],[0],[0],[0.00],[9.2118402319],[16.257190725]
[1922],[2],[5],[0],[0],[0.00],[9.2097023945],[16.266811884]
[1922],[2],[6],[0],[0],[0.00],[9.2077588370],[16.272698789]
[1922],[2],[7],[0],[0],[0.00],[9.2060932214],[16.277589152]
[1922],[2],[8],[0],[0],[0.00],[9.2045021220],[16.285242678]
[1922],[2],[9],[0],[0],[0.00],[9.2027068865],[16.296533105]
[1922],[2],[10],[0],[0],[0.00],[9.2006436281],[16.308539657]
[1922],[2],[11],[0],[0],[0.00],[9.1985303250],[16.317577603]
[1922],[2],[12],[0],[0],[0.00],[9.1966415099],[16.323019285]
[1922],[2],[13],[0],[0],[0.00],[9.1950240432],[16.327941968]
[1922],[2],[14],[0],[0],[0.00],[9.1934490055],[16.335928728]
[1922],[2],[15],[0],[0],[0.00],[9.1916499957],[16.347344590]
[1922],[2],[16],[0],[0],[0.00],[9.1896003392],[16.358956947]
[1922],[2],[17],[0],[0],[0.00],[9.1875415273],[16.367289682]
[1922],[2],[18],[0],[0],[0.00],[9.1857334831],[16.372227240]
[1922],[2],[19],[0],[0],[0.00],[9.1841854967],[16.377130394]
[1922],[2],[20],[0],[0],[0.00],[9.1826471965],[16.385342365]
[1922],[2],[21],[0],[0],[0.00],[9.1808691928],[16.396714468]
[1922],[2],[22],[0],[0],[0.00],[9.1788626505],[16.407760315]
[1922],[2],[23],[0],[0],[0.00],[9.1768884850],[16.415272961]
[1922],[2],[24],[0],[0],[0.00],[9.1751874760],[16.419649189]
[1922],[2],[25],[0],[0],[0.00],[9.1737310751],[16.424473111]
[1922],[2],[26],[0],[0],[0.00],[9.1722517046],[16.432790385]
[1922],[2],[27],[0],[0],[0.00],[9.1705212705],[16.443943714]
[1922],[2],[28],[0],[0],[0.00],[9.1685885785],[16.454255697]
[1922],[3],[1],[0],[0],[0.00],[9.1667294169],[16.460844053]
[1922],[3],[2],[0],[0],[0.00],[9.1651611674],[16.464608830]
[1922],[3],[3],[0],[0],[0.00],[9.1638178402],[16.469293548]
[1922],[3],[4],[0],[0],[0.00],[9.1624192269],[16.477594301]
[1922],[3],[5],[0],[0],[0.00],[9.1607624614],[16.488359353]
[1922],[3],[6],[0],[0],[0.00],[9.1589331375],[16.497785924]
[1922],[3],[7],[0],[0],[0.00],[9.1572171113],[16.503365451]
[1922],[3],[8],[0],[0],[0.00],[9.1558045433],[16.506482987]
[1922],[3],[9],[0],[0],[0.00],[9.1545930888],[16.510975053]
[1922],[3],[10],[0],[0],[0.00],[9.1532947270],[16.519142855]
[1922],[3],[11],[0],[0],[0.00],[9.1517353091],[16.529363155]
[1922],[3],[12],[0],[0],[0.00],[9.1500357119],[16.537775056]
[1922],[3],[13],[0],[0],[0.00],[9.1484868901],[16.542285459]
[1922],[3],[14],[0],[0],[0.00],[9.1472484905],[16.544737331]
[1922],[3],[15],[0],[0],[0.00],[9.1461836285],[16.548992338]
[1922],[3],[16],[0],[0],[0.00],[9.1450015373],[16.556918547]
[1922],[3],[17],[0],[0],[0.00],[9.1435598922],[16.566451913]
[1922],[3],[18],[0],[0],[0.00],[9.1420128662],[16.573740603]
[1922],[3],[19],[0],[0],[0.00],[9.1406516053],[16.577140459]
[1922],[3],[20],[0],[0],[0.00],[9.1396026292],[16.578917035]
[1922],[3],[21],[0],[0],[0.00],[9.1386970291],[16.582889399]
[1922],[3],[22],[0],[0],[0.00],[9.1376464106],[16.590462550]
[1922],[3],[23],[0],[0],[0.00],[9.1363427303],[16.599170416]
[1922],[3],[24],[0],[0],[0.00],[9.1349707279],[16.605237326]
[1922],[3],[25],[0],[0],[0.00],[9.1338166440],[16.607494036]
[1922],[3],[26],[0],[0],[0.00],[9.1329716570],[16.608586896]
[1922],[3],[27],[0],[0],[0.00],[9.1322377441],[16.612226614]
[1922],[3],[28],[0],[0],[0.00],[9.1313338149],[16.619334078]
[1922],[3],[29],[0],[0],[0.00],[9.1301878566],[16.627086872]
[1922],[3],[30],[0],[0],[0.00],[9.1290118614],[16.631850563]
[1922],[3],[31],[0],[0],[0.00],[9.1280821643],[16.632948006]
[1922],[4],[1],[0],[0],[0.00],[9.1274530568],[16.633358046]
[1922],[4],[2],[0],[0],[0.00],[9.1269008717],[16.636619624]
[1922],[4],[3],[0],[0],[0.00],[9.1261566498],[16.643157043]
[1922],[4],[4],[0],[0],[0.00],[9.1251855321],[16.649842896]
[1922],[4],[5],[0],[0],[0.00],[9.1242229797],[16.653245836]
[1922],[4],[6],[0],[0],[0.00],[9.1235306211],[16.653189136]
[1922],[4],[7],[0],[0],[0.00],[9.1231249941],[16.652930425]
[1922],[4],[8],[0],[0],[0.00],[9.1227607277],[16.655777028]
[1922],[4],[9],[0],[0],[0.00],[9.1221856163],[16.661652831]
[1922],[4],[10],[0],[0],[0.00],[9.1214024477],[16.667181354]
[1922],[4],[11],[0],[0],[0.00],[9.1206660167],[16.669191740]
[1922],[4],[12],[0],[0],[0.00],[9.1202188044],[16.668006876]
[1922],[4],[13],[0],[0],[0.00],[9.1200395184],[16.667104780]
[1922],[4],[14],[0],[0],[0.00],[9.1198655311],[16.669505513]
[1922],[4],[15],[0],[0],[0.00],[9.1194658316],[16.674636999]
[1922],[4],[16],[0],[0],[0.00],[9.1188807903],[16.678933009]
[1922],[4],[17],[0],[0],[0.00],[9.1183801559],[16.679535364]
[1922],[4],[18],[0],[0],[0.00],[9.1181832165],[16.677257262]
[1922],[4],[19],[0],[0],[0.00],[9.1182314254],[16.675735838]
[1922],[4],[20],[0],[0],[0.00],[9.1182495460],[16.677654276]
[1922],[4],[21],[0],[0],[0.00],[9.1180316573],[16.681958142]
[1922],[4],[22],[0],[0],[0.00],[9.1176547918],[16.684954157]
[1922],[4],[23],[0],[0],[0.00],[9.1173988286],[16.684143803]
[1922],[4],[24],[0],[0],[0.00],[9.1174560792],[16.680813507]
[1922],[4],[25],[0],[0],[0.00],[9.1177318605],[16.678696446]
[1922],[4],[26],[0],[0],[0.00],[9.1179431117],[16.680095664]
[1922],[4],[27],[0],[0],[0.00],[9.1179124101],[16.683495977]
[1922],[4],[28],[0],[0],[0.00],[9.1177518932],[16.685141102]
[1922],[4],[29],[0],[0],[0.00],[9.1177466220],[16.682932366]
[1922],[4],[30],[0],[0],[0.00],[9.1180586882],[16.678604266]
[1922],[5],[1],[0],[0],[0.00],[9.1185590699],[16.675921778]
[1922],[5],[2],[0],[0],[0.00],[9.1189618121],[16.676771292]
[1922],[5],[3],[0],[0],[0.00],[9.1191208912],[16.679205972]
[1922],[5],[4],[0],[0],[0.00],[9.1191813838],[16.679470934]
[1922],[5],[5],[0],[0],[0.00],[9.1194285273],[16.675900311]
[1922],[5],[6],[0],[0],[0.00],[9.1199915286],[16.670644086]
[1922],[5],[7],[0],[0],[0.00],[9.1207094681],[16.667434667]
[1922],[5],[8],[0],[0],[0.00],[9.1212985148],[16.667712369]
[1922],[5],[9],[0],[0],[0.00],[9.1216464523],[16.669134431]
[1922],[5],[10],[0],[0],[0.00],[9.1219286542],[16.668010767]
[1922],[5],[11],[0],[0],[0.00],[9.1224256624],[16.663133368]
[1922],[5],[12],[0],[0],[0.00],[9.1232318468],[16.657028119]
[1922],[5],[13],[0],[0],[0.00],[9.1241574932],[16.653331363]
[1922],[5],[14],[0],[0],[0.00],[9.1249259298],[16.653015473]
[1922],[5],[15],[0],[0],[0.00],[9.1254605841],[16.653383783]
[1922],[5],[16],[0],[0],[0.00],[9.1259639546],[16.650872989]
[1922],[5],[17],[0],[0],[0.00],[9.1267070621],[16.644750578]
[1922],[5],[18],[0],[0],[0.00],[9.1277480031],[16.637873401]
[1922],[5],[19],[0],[0],[0.00],[9.1288717146],[16.633720986]
[1922],[5],[20],[0],[0],[0.00],[9.1298133949],[16.632784475]
[1922],[5],[21],[0],[0],[0.00],[9.1305331472],[16.632061383]
[1922],[5],[22],[0],[0],[0.00],[9.1312568187],[16.628174980]
[1922],[5],[23],[0],[0],[0.00],[9.1322411783],[16.620878114]
[1922],[5],[24],[0],[0],[0.00],[9.1335072095],[16.613308586]
[1922],[5],[25],[0],[0],[0.00],[9.1348183658],[16.608731329]
[1922],[5],[26],[0],[0],[0.00],[9.1359262122],[16.607150821]
[1922],[5],[27],[0],[0],[0.00],[9.1368279436],[16.605311289]
[1922],[5],[28],[0],[0],[0.00],[9.1377686327],[16.600078644]
[1922],[5],[29],[0],[0],[0.00],[9.1389863787],[16.591692751]
[1922],[5],[30],[0],[0],[0.00],[9.1404648959],[16.583517988]
[1922],[5],[31],[0],[0],[0.00],[9.1419503898],[16.578550785]
[1922],[6],[1],[0],[0],[0.00],[9.1432149839],[16.576311471]
[1922],[6],[2],[0],[0],[0.00],[9.1442927430],[16.573347181]
[1922],[6],[3],[0],[0],[0.00],[9.1454435604],[16.566818010]
[1922],[6],[4],[0],[0],[0.00],[9.1468828578],[16.557444268]
[1922],[6],[5],[0],[0],[0.00],[9.1485576607],[16.548758860]
[1922],[6],[6],[0],[0],[0.00],[9.1502015407],[16.543440164]
[1922],[6],[7],[0],[0],[0.00],[9.1516110981],[16.540534373]
[1922],[6],[8],[0],[0],[0.00],[9.1528565159],[16.536450229]
[1922],[6],[9],[0],[0],[0.00],[9.1542079740],[16.528688187]
[1922],[6],[10],[0],[0],[0.00],[9.1558547084],[16.518434508]
[1922],[6],[11],[0],[0],[0.00],[9.1577083166],[16.509330168]
[1922],[6],[12],[0],[0],[0.00],[9.1594945370],[16.503691583]
[1922],[6],[13],[0],[0],[0.00],[9.1610378582],[16.500108828]
[1922],[6],[14],[0],[0],[0.00],[9.1624431062],[16.494913376]
[1922],[6],[15],[0],[0],[0.00],[9.1639859315],[16.485987017]
[1922],[6],[16],[0],[0],[0.00],[9.1658262085],[16.474960531]
[1922],[6],[17],[0],[0],[0.00],[9.1678418298],[16.465521548]
[1922],[6],[18],[0],[0],[0.00],[9.1697554744],[16.459587115]
[1922],[6],[19],[0],[0],[0.00],[9.1714223160],[16.455316812]
[1922],[6],[20],[0],[0],[0.00],[9.1729796829],[16.449027090]
[1922],[6],[21],[0],[0],[0.00],[9.1747037828],[16.439015690]
[1922],[6],[22],[0],[0],[0.00],[9.1767224852],[16.427329231]
[1922],[6],[23],[0],[0],[0.00],[9.1788823055],[16.417639882]
[1922],[6],[24],[0],[0],[0.00],[9.1809076973],[16.411434332]
[1922],[6],[25],[0],[0],[0.00],[9.1826868014],[16.406474001]
[1922],[6],[26],[0],[0],[0.00],[9.1843867843],[16.399122453]
[1922],[6],[27],[0],[0],[0.00],[9.1862795372],[16.388121061]
[1922],[6],[28],[0],[0],[0.00],[9.1884588671],[16.375896896]
[1922],[6],[29],[0],[0],[0.00],[9.1907427821],[16.366044903]
[1922],[6],[30],[0],[0],[0.00],[9.1928623045],[16.359597364]
[1922],[7],[1],[0],[0],[0.00],[9.1947402771],[16.353956004]
[1922],[7],[2],[0],[0],[0.00],[9.1965706090],[16.345592410]
[1922],[7],[3],[0],[0],[0.00],[9.1986162031],[16.333711653]
[1922],[7],[4],[0],[0],[0.00],[9.2009354703],[16.321079367]
[1922],[7],[5],[0],[0],[0.00],[9.2033213879],[16.311152469]
[1922],[7],[6],[0],[0],[0.00],[9.2055163154],[16.304491825]
[1922],[7],[7],[0],[0],[0.00],[9.2074790135],[16.298183473]
[1922],[7],[8],[0],[0],[0.00],[9.2094266446],[16.288866077]
[1922],[7],[9],[0],[0],[0.00],[9.2116086364],[16.276221132]
[1922],[7],[10],[0],[0],[0.00],[9.2140472407],[16.263305853]
[1922],[7],[11],[0],[0],[0.00],[9.2165141964],[16.253381083]
[1922],[7],[12],[0],[0],[0.00],[9.2187676151],[16.246527452]
[1922],[7],[13],[0],[0],[0.00],[9.2208026195],[16.239564939]
[1922],[7],[14],[0],[0],[0.00],[9.2228556119],[16.229356119]
[1922],[7],[15],[0],[0],[0.00],[9.2251581892],[16.216064337]
[1922],[7],[16],[0],[0],[0.00],[9.2276962088],[16.202986974]
[1922],[7],[17],[0],[0],[0.00],[9.2302242374],[16.193134079]
[1922],[7],[18],[0],[0],[0.00],[9.2325202168],[16.186105035]
[1922],[7],[19],[0],[0],[0.00],[9.2346154352],[16.178507647]
[1922],[7],[20],[0],[0],[0.00],[9.2367612266],[16.167481502]
[1922],[7],[21],[0],[0],[0.00],[9.2391673618],[16.153669255]
[1922],[7],[22],[0],[0],[0.00],[9.2417837315],[16.140552932]
[1922],[7],[23],[0],[0],[0.00],[9.2443521013],[16.130840950]
[1922],[7],[24],[0],[0],[0.00],[9.2466739791],[16.123658128]
[1922],[7],[25],[0],[0],[0.00],[9.2488160154],[16.115457394]
[1922],[7],[26],[0],[0],[0.00],[9.2510399438],[16.103703969]
[1922],[7],[27],[0],[0],[0.00],[9.2535301240],[16.089509415]
[1922],[7],[28],[0],[0],[0.00],[9.2562015503],[16.076481656]
[1922],[7],[29],[0],[0],[0.00],[9.2587878026],[16.066981214]
[1922],[7],[30],[0],[0],[0.00],[9.2611173442],[16.059672390]
[1922],[7],[31],[0],[0],[0.00],[9.2632908928],[16.050912731]
[1922],[8],[1],[0],[0],[0.00],[9.2655760298],[16.038536063]
[1922],[8],[2],[0],[0],[0.00],[9.2681287132],[16.024104385]
[1922],[8],[3],[0],[0],[0.00],[9.2708308275],[16.011290240]
[1922],[8],[4],[0],[0],[0.00],[9.2734125809],[16.002065376]
[1922],[8],[5],[0],[0],[0.00],[9.2757323283],[15.994655232]
[1922],[8],[6],[0],[0],[0.00],[9.2779229493],[15.985383489]
[1922],[8],[7],[0],[0],[0.00],[9.2802531535],[15.972490185]
[1922],[8],[8],[0],[0],[0.00],[9.2828478758],[15.957962457]
[1922],[8],[9],[0],[0],[0.00],[9.2855580807],[15.945475519]
[1922],[8],[10],[0],[0],[0.00],[9.2881152966],[15.936578219]
[1922],[8],[11],[0],[0],[0.00],[9.2904100422],[15.929086474]
[1922],[8],[12],[0],[0],[0.00],[9.2926048057],[15.919352722]
[1922],[8],[13],[0],[0],[0.00],[9.2949646360],[15.906054495]
[1922],[8],[14],[0],[0],[0.00],[9.2975813280],[15.891571742]
[1922],[8],[15],[0],[0],[0.00],[9.3002776251],[15.879520030]
[1922],[8],[16],[0],[0],[0.00],[9.3027910332],[15.870997839]
[1922],[8],[17],[0],[0],[0.00],[9.3050459708],[15.863447596]
[1922],[8],[18],[0],[0],[0.00],[9.3072315179],[15.853312779]
[1922],[8],[19],[0],[0],[0.00],[9.3096043884],[15.839732529]
[1922],[8],[20],[0],[0],[0.00],[9.3122217222],[15.825440557]
[1922],[8],[21],[0],[0],[0.00],[9.3148812298],[15.813931033]
[1922],[8],[22],[0],[0],[0.00],[9.3173309416],[15.805831803]
[1922],[8],[23],[0],[0],[0.00],[9.3195303358],[15.798254094]
[1922],[8],[24],[0],[0],[0.00],[9.3216916419],[15.787793443]
[1922],[8],[25],[0],[0],[0.00],[9.3240587568],[15.774067096]
[1922],[8],[26],[0],[0],[0.00],[9.3266533036],[15.760117154]
[1922],[8],[27],[0],[0],[0.00],[9.3292516496],[15.749255930]
[1922],[8],[28],[0],[0],[0.00],[9.3316168164],[15.741627563]
[1922],[8],[29],[0],[0],[0.00],[9.3337440403],[15.734059588]
[1922],[8],[30],[0],[0],[0.00],[9.3358650210],[15.723358054]
[1922],[8],[31],[0],[0],[0.00],[9.3382067119],[15.709626708]
[1922],[9],[1],[0],[0],[0.00],[9.3407550386],[15.696165179]
[1922],[9],[2],[0],[0],[0.00],[9.3432690733],[15.686046222]
[1922],[9],[3],[0],[0],[0.00],[9.3455309631],[15.678925523]
[1922],[9],[4],[0],[0],[0.00],[9.3475716697],[15.671400050]
[1922],[9],[5],[0],[0],[0.00],[9.3496382041],[15.660542405]
[1922],[9],[6],[0],[0],[0.00],[9.3519365741],[15.646943875]
[1922],[9],[7],[0],[0],[0.00],[9.3544172699],[15.634106647]
[1922],[9],[8],[0],[0],[0.00],[9.3568262639],[15.624810185]
[1922],[9],[9],[0],[0],[0.00],[9.3589685350],[15.618225301]
[1922],[9],[10],[0],[0],[0.00],[9.3609100851],[15.610775815]
[1922],[9],[11],[0],[0],[0.00],[9.3629088193],[15.599852840]
[1922],[9],[12],[0],[0],[0.00],[9.3651461795],[15.586527958]
[1922],[9],[13],[0],[0],[0.00],[9.3675381114],[15.574446952]
[1922],[9],[14],[0],[0],[0.00],[9.3698219271],[15.566046589]
[1922],[9],[15],[0],[0],[0.00],[9.3718287780],[15.560024389]
[1922],[9],[16],[0],[0],[0.00],[9.3736584579],[15.552691671]
[1922],[9],[17],[0],[0],[0.00],[9.3755751989],[15.541804990]
[1922],[9],[18],[0],[0],[0.00],[9.3777326985],[15.528900767]
[1922],[9],[19],[0],[0],[0.00],[9.3800138467],[15.517706444]
[1922],[9],[20],[0],[0],[0.00],[9.3821518839],[15.510271965]
[1922],[9],[21],[0],[0],[0.00],[9.3840070459],[15.504841082]
[1922],[9],[22],[0],[0],[0.00],[9.3857111407],[15.497675466]
[1922],[9],[23],[0],[0],[0.00],[9.3875301258],[15.486938011]
[1922],[9],[24],[0],[0],[0.00],[9.3895873450],[15.474606164]
[1922],[9],[25],[0],[0],[0.00],[9.3917347971],[15.464424718]
[1922],[9],[26],[0],[0],[0.00],[9.3937064365],[15.458018358]
[1922],[9],[27],[0],[0],[0.00],[9.3953941338],[15.453204029]
[1922],[9],[28],[0],[0],[0.00],[9.3969595060],[15.446257752]
[1922],[9],[29],[0],[0],[0.00],[9.3986656739],[15.435783097]
[1922],[9],[30],[0],[0],[0.00],[9.4006035264],[15.424167240]
[1922],[10],[1],[0],[0],[0.00],[9.4025967738],[15.415107588]
[1922],[10],[2],[0],[0],[0.00],[9.4043847088],[15.409772669]
[1922],[10],[3],[0],[0],[0.00],[9.4058926697],[15.405587838]
[1922],[10],[4],[0],[0],[0.00],[9.4073091885],[15.398908513]
[1922],[10],[5],[0],[0],[0.00],[9.4088898696],[15.388806648]
[1922],[10],[6],[0],[0],[0.00],[9.4106914674],[15.378040888]
[1922],[10],[7],[0],[0],[0.00],[9.4125124046],[15.370196858]
[1922],[10],[8],[0],[0],[0.00],[9.4141018149],[15.365963533]
[1922],[10],[9],[0],[0],[0.00],[9.4154197817],[15.362416798]
[1922],[10],[10],[0],[0],[0.00],[9.4166784421],[15.356055573]
[1922],[10],[11],[0],[0],[0.00],[9.4181213767],[15.346439902]
[1922],[10],[12],[0],[0],[0.00],[9.4197701443],[15.336654682]
[1922],[10],[13],[0],[0],[0.00],[9.4214013413],[15.330110510]
[1922],[10],[14],[0],[0],[0.00],[9.4227783024],[15.327001341]
[1922],[10],[15],[0],[0],[0.00],[9.4238965698],[15.324102055]
[1922],[10],[16],[0],[0],[0.00],[9.4249881959],[15.318117241]
[1922],[10],[17],[0],[0],[0.00],[9.4262804522],[15.309106400]
[1922],[10],[18],[0],[0],[0.00],[9.4277592576],[15.300429242]
[1922],[10],[19],[0],[0],[0.00],[9.4291832459],[15.295260338]
[1922],[10],[20],[0],[0],[0.00],[9.4303341250],[15.293291368]
[1922],[10],[21],[0],[0],[0.00],[9.4312430852],[15.291050065]
[1922],[10],[22],[0],[0],[0.00],[9.4321581654],[15.285505524]
[1922],[10],[23],[0],[0],[0.00],[9.4332864314],[15.277219090]
[1922],[10],[24],[0],[0],[0.00],[9.4345784438],[15.269768126]
[1922],[10],[25],[0],[0],[0.00],[9.4357791584],[15.266033352]
[1922],[10],[26],[0],[0],[0.00],[9.4366926094],[15.265205427]
[1922],[10],[27],[0],[0],[0.00],[9.4373852622],[15.263623680]
[1922],[10],[28],[0],[0],[0.00],[9.4381169124],[15.258576820]
[1922],[10],[29],[0],[0],[0.00],[9.4390707628],[15.251122173]
[1922],[10],[30],[0],[0],[0.00],[9.4401627405],[15.244993876]
[1922],[10],[31],[0],[0],[0.00],[9.4411284561],[15.242726280]
[1922],[11],[1],[0],[0],[0.00],[9.4417976607],[15.243019786]
[1922],[11],[2],[0],[0],[0.00],[9.4422709614],[15.242088515]
[1922],[11],[3],[0],[0],[0.00],[9.4428153562],[15.237591153]
[1922],[11],[4],[0],[0],[0.00],[9.4435868576],[15.231066435]
[1922],[11],[5],[0],[0],[0.00],[9.4444680543],[15.226340917]
[1922],[11],[6],[0],[0],[0.00],[9.4451897361],[15.225555470]
[1922],[11],[7],[0],[0],[0.00],[9.4456103822],[15.226939527]
[1922],[11],[8],[0],[0],[0.00],[9.4458630863],[15.226647780]
[1922],[11],[9],[0],[0],[0.00],[9.4462174111],[15.222752987]
[1922],[11],[10],[0],[0],[0.00],[9.4467993390],[15.217251882]
[1922],[11],[11],[0],[0],[0.00],[9.4474600070],[15.213996701]
[1922],[11],[12],[0],[0],[0.00],[9.4479300190],[15.214694183]
[1922],[11],[13],[0],[0],[0.00],[9.4480991360],[15.217130549]
[1922],[11],[14],[0],[0],[0.00],[9.4481307573],[15.217468400]
[1922],[11],[15],[0],[0],[0.00],[9.4482923549],[15.214231542]
[1922],[11],[16],[0],[0],[0.00],[9.4486775927],[15.209842666]
[1922],[11],[17],[0],[0],[0.00],[9.4491086485],[15.208111577]
[1922],[11],[18],[0],[0],[0.00],[9.4493206761],[15.210277285]
[1922],[11],[19],[0],[0],[0.00],[9.4492368528],[15.213718383]
[1922],[11],[20],[0],[0],[0.00],[9.4490482929],[15.214672848]
[1922],[11],[21],[0],[0],[0.00],[9.4490158483],[15.212144458]
[1922],[11],[22],[0],[0],[0.00],[9.4491992002],[15.208941667]
[1922],[11],[23],[0],[0],[0.00],[9.4493946082],[15.208763819]
[1922],[11],[24],[0],[0],[0.00],[9.4493464524],[15.212356856]
[1922],[11],[25],[0],[0],[0.00],[9.4490128460],[15.216735350]
[1922],[11],[26],[0],[0],[0.00],[9.4486094378],[15.218279931]
[1922],[11],[27],[0],[0],[0.00],[9.4483858654],[15.216495556]
[1922],[11],[28],[0],[0],[0.00],[9.4483665512],[15.214529604]
[1922],[11],[29],[0],[0],[0.00],[9.4483251483],[15.215904948]
[1922],[11],[30],[0],[0],[0.00],[9.4480196492],[15.220858314]
[1922],[12],[1],[0],[0],[0.00],[9.4474439316],[15.226091106]
[1922],[12],[2],[0],[0],[0.00],[9.4468345161],[15.228191937]
[1922],[12],[3],[0],[0],[0.00],[9.4464254002],[15.227179112]
[1922],[12],[4],[0],[0],[0.00],[9.4462050977],[15.226485308]
[1922],[12],[5],[0],[0],[0.00],[9.4459284212],[15.229393311]
[1922],[12],[6],[0],[0],[0.00],[9.4453712080],[15.235623369]
[1922],[12],[7],[0],[0],[0.00],[9.4445633754],[15.241620463]
