[Year],[M],[D],[H],[M],[S],[alpha],[dec]
[1983],[12],[9],[0],[0],[0.00],[17.9110978004],[-22.259642763]
[1983],[12],[10],[0],[0],[0.00],[17.9137605652],[-22.260203828]
[1983],[12],[11],[0],[0],[0.00],[17.9164302814],[-22.260745244]
[1983],[12],[12],[0],[0],[0.00],[17.9191063011],[-22.261266815]
[1983],[12],[13],[0],[0],[0.00],[17.9217879807],[-22.261768364]
[1983],[12],[14],[0],[0],[0.00],[17.9244746810],[-22.262249739]
[1983],[12],[15],[0],[0],[0.00],[17.9271657688],[-22.262710811]
[1983],[12],[16],[0],[0],[0.00],[17.9298606175],[-22.263151475]
[1983],[12],[17],[0],[0],[0.00],[17.9325586081],[-22.263571652]
[1983],[12],[18],[0],[0],[0.00],[17.9352591307],[-22.263971288]
[1983],[12],[19],[0],[0],[0.00],[17.9379615847],[-22.264350353]
[1983],[12],[20],[0],[0],[0.00],[17.9406653787],[-22.264708835]
[1983],[12],[21],[0],[0],[0.00],[17.9433699282],[-22.265046738]
[1983],[12],[22],[0],[0],[0.00],[17.9460746524],[-22.265364074]
[1983],[12],[23],[0],[0],[0.00],[17.9487789686],[-22.265660859]
[1983],[12],[24],[0],[0],[0.00],[17.9514822871],[-22.265937099]
[1983],[12],[25],[0],[0],[0.00],[17.9541840063],[-22.266192792]
[1983],[12],[26],[0],[0],[0.00],[17.9568835108],[-22.266427924]
[1983],[12],[27],[0],[0],[0.00],[17.9595801702],[-22.266642468]
[1983],[12],[28],[0],[0],[0.00],[17.9622733397],[-22.266836395]
[1983],[12],[29],[0],[0],[0.00],[17.9649623618],[-22.267009674]
[1983],[12],[30],[0],[0],[0.00],[17.9676465690],[-22.267162277]
[1983],[12],[31],[0],[0],[0.00],[17.9703252857],[-22.267294183]
[1984],[1],[1],[0],[0],[0.00],[17.9729978321],[-22.267405381]
[1984],[1],[2],[0],[0],[0.00],[17.9756635263],[-22.267495877]
[1984],[1],[3],[0],[0],[0.00],[17.9783216875],[-22.267565696]
[1984],[1],[4],[0],[0],[0.00],[17.9809716377],[-22.267614884]
[1984],[1],[5],[0],[0],[0.00],[17.9836127041],[-22.267643511]
[1984],[1],[6],[0],[0],[0.00],[17.9862442204],[-22.267651669]
[1984],[1],[7],[0],[0],[0.00],[17.9888655280],[-22.267639472]
[1984],[1],[8],[0],[0],[0.00],[17.9914759769],[-22.267607057]
[1984],[1],[9],[0],[0],[0.00],[17.9940749262],[-22.267554585]
[1984],[1],[10],[0],[0],[0.00],[17.9966617440],[-22.267482242]
[1984],[1],[11],[0],[0],[0.00],[17.9992358076],[-22.267390230]
[1984],[1],[12],[0],[0],[0.00],[18.0017965048],[-22.267278776]
[1984],[1],[13],[0],[0],[0.00],[18.0043432341],[-22.267148124]
[1984],[1],[14],[0],[0],[0.00],[18.0068754066],[-22.266998542]
[1984],[1],[15],[0],[0],[0.00],[18.0093924461],[-22.266830317]
[1984],[1],[16],[0],[0],[0.00],[18.0118937903],[-22.266643758]
[1984],[1],[17],[0],[0],[0.00],[18.0143788901],[-22.266439188]
[1984],[1],[18],[0],[0],[0.00],[18.0168472074],[-22.266216938]
[1984],[1],[19],[0],[0],[0.00],[18.0192982116],[-22.265977345]
[1984],[1],[20],[0],[0],[0.00],[18.0217313738],[-22.265720735]
[1984],[1],[21],[0],[0],[0.00],[18.0241461601],[-22.265447429]
[1984],[1],[22],[0],[0],[0.00],[18.0265420265],[-22.265157727]
[1984],[1],[23],[0],[0],[0.00],[18.0289184162],[-22.264851915]
[1984],[1],[24],[0],[0],[0.00],[18.0312747594],[-22.264530265]
[1984],[1],[25],[0],[0],[0.00],[18.0336104759],[-22.264193042]
[1984],[1],[26],[0],[0],[0.00],[18.0359249785],[-22.263840511]
[1984],[1],[27],[0],[0],[0.00],[18.0382176764],[-22.263472941]
[1984],[1],[28],[0],[0],[0.00],[18.0404879785],[-22.263090611]
[1984],[1],[29],[0],[0],[0.00],[18.0427352961],[-22.262693812]
[1984],[1],[30],[0],[0],[0.00],[18.0449590455],[-22.262282843]
[1984],[1],[31],[0],[0],[0.00],[18.0471586500],[-22.261858023]
[1984],[2],[1],[0],[0],[0.00],[18.0493335417],[-22.261419682]
[1984],[2],[2],[0],[0],[0.00],[18.0514831628],[-22.260968170]
[1984],[2],[3],[0],[0],[0.00],[18.0536069669],[-22.260503854]
[1984],[2],[4],[0],[0],[0.00],[18.0557044195],[-22.260027115]
[1984],[2],[5],[0],[0],[0.00],[18.0577749993],[-22.259538350]
[1984],[2],[6],[0],[0],[0.00],[18.0598181990],[-22.259037969]
[1984],[2],[7],[0],[0],[0.00],[18.0618335252],[-22.258526398]
[1984],[2],[8],[0],[0],[0.00],[18.0638204991],[-22.258004077]
[1984],[2],[9],[0],[0],[0.00],[18.0657786565],[-22.257471459]
[1984],[2],[10],[0],[0],[0.00],[18.0677075483],[-22.256929006]
[1984],[2],[11],[0],[0],[0.00],[18.0696067418],[-22.256377191]
[1984],[2],[12],[0],[0],[0.00],[18.0714758208],[-22.255816497]
[1984],[2],[13],[0],[0],[0.00],[18.0733143864],[-22.255247415]
[1984],[2],[14],[0],[0],[0.00],[18.0751220558],[-22.254670439]
[1984],[2],[15],[0],[0],[0.00],[18.0768984605],[-22.254086066]
[1984],[2],[16],[0],[0],[0.00],[18.0786432423],[-22.253494781]
[1984],[2],[17],[0],[0],[0.00],[18.0803560475],[-22.252897052]
[1984],[2],[18],[0],[0],[0.00],[18.0820365207],[-22.252293327]
[1984],[2],[19],[0],[0],[0.00],[18.0836842984],[-22.251684026]
[1984],[2],[20],[0],[0],[0.00],[18.0852990066],[-22.251069550]
[1984],[2],[21],[0],[0],[0.00],[18.0868802603],[-22.250450277]
[1984],[2],[22],[0],[0],[0.00],[18.0884276674],[-22.249826574]
[1984],[2],[23],[0],[0],[0.00],[18.0899408334],[-22.249198801]
[1984],[2],[24],[0],[0],[0.00],[18.0914193661],[-22.248567319]
[1984],[2],[25],[0],[0],[0.00],[18.0928628794],[-22.247932495]
[1984],[2],[26],[0],[0],[0.00],[18.0942709965],[-22.247294703]
[1984],[2],[27],[0],[0],[0.00],[18.0956433514],[-22.246654321]
[1984],[2],[28],[0],[0],[0.00],[18.0969795909],[-22.246011736]
[1984],[2],[29],[0],[0],[0.00],[18.0982793753],[-22.245367341]
[1984],[3],[1],[0],[0],[0.00],[18.0995423801],[-22.244721534]
[1984],[3],[2],[0],[0],[0.00],[18.1007682962],[-22.244074723]
[1984],[3],[3],[0],[0],[0.00],[18.1019568308],[-22.243427323]
[1984],[3],[4],[0],[0],[0.00],[18.1031077081],[-22.242779754]
[1984],[3],[5],[0],[0],[0.00],[18.1042206698],[-22.242132439]
[1984],[3],[6],[0],[0],[0.00],[18.1052954761],[-22.241485808]
[1984],[3],[7],[0],[0],[0.00],[18.1063319058],[-22.240840290]
[1984],[3],[8],[0],[0],[0.00],[18.1073297565],[-22.240196323]
[1984],[3],[9],[0],[0],[0.00],[18.1082888448],[-22.239554342]
[1984],[3],[10],[0],[0],[0.00],[18.1092090061],[-22.238914785]
[1984],[3],[11],[0],[0],[0.00],[18.1100900949],[-22.238278084]
[1984],[3],[12],[0],[0],[0.00],[18.1109319843],[-22.237644665]
[1984],[3],[13],[0],[0],[0.00],[18.1117345653],[-22.237014949]
[1984],[3],[14],[0],[0],[0.00],[18.1124977436],[-22.236389343]
[1984],[3],[15],[0],[0],[0.00],[18.1132214365],[-22.235768236]
[1984],[3],[16],[0],[0],[0.00],[18.1139055668],[-22.235151993]
[1984],[3],[17],[0],[0],[0.00],[18.1145500570],[-22.234540944]
[1984],[3],[18],[0],[0],[0.00],[18.1151548245],[-22.233935389]
[1984],[3],[19],[0],[0],[0.00],[18.1157197778],[-22.233335598]
[1984],[3],[20],[0],[0],[0.00],[18.1162448173],[-22.232741817]
[1984],[3],[21],[0],[0],[0.00],[18.1167298388],[-22.232154277]
[1984],[3],[22],[0],[0],[0.00],[18.1171747386],[-22.231573198]
[1984],[3],[23],[0],[0],[0.00],[18.1175794193],[-22.230998799]
[1984],[3],[24],[0],[0],[0.00],[18.1179437942],[-22.230431298]
[1984],[3],[25],[0],[0],[0.00],[18.1182677905],[-22.229870916]
[1984],[3],[26],[0],[0],[0.00],[18.1185513514],[-22.229317879]
[1984],[3],[27],[0],[0],[0.00],[18.1187944363],[-22.228772415]
[1984],[3],[28],[0],[0],[0.00],[18.1189970221],[-22.228234754]
[1984],[3],[29],[0],[0],[0.00],[18.1191591034],[-22.227705125]
[1984],[3],[30],[0],[0],[0.00],[18.1192806933],[-22.227183757]
[1984],[3],[31],[0],[0],[0.00],[18.1193618238],[-22.226670882]
[1984],[4],[1],[0],[0],[0.00],[18.1194025463],[-22.226166735]
[1984],[4],[2],[0],[0],[0.00],[18.1194029321],[-22.225671548]
[1984],[4],[3],[0],[0],[0.00],[18.1193630729],[-22.225185555]
[1984],[4],[4],[0],[0],[0.00],[18.1192830814],[-22.224708985]
[1984],[4],[5],[0],[0],[0.00],[18.1191630914],[-22.224242065]
[1984],[4],[6],[0],[0],[0.00],[18.1190032574],[-22.223785021]
[1984],[4],[7],[0],[0],[0.00],[18.1188037542],[-22.223338072]
[1984],[4],[8],[0],[0],[0.00],[18.1185647754],[-22.222901429]
[1984],[4],[9],[0],[0],[0.00],[18.1182865324],[-22.222475290]
[1984],[4],[10],[0],[0],[0.00],[18.1179692522],[-22.222059835]
[1984],[4],[11],[0],[0],[0.00],[18.1176131747],[-22.221655228]
[1984],[4],[12],[0],[0],[0.00],[18.1172185490],[-22.221261608]
[1984],[4],[13],[0],[0],[0.00],[18.1167856278],[-22.220879090]
[1984],[4],[14],[0],[0],[0.00],[18.1163146631],[-22.220507754]
[1984],[4],[15],[0],[0],[0.00],[18.1158059017],[-22.220147648]
[1984],[4],[16],[0],[0],[0.00],[18.1152595829],[-22.219798792]
[1984],[4],[17],[0],[0],[0.00],[18.1146759397],[-22.219461181]
[1984],[4],[18],[0],[0],[0.00],[18.1140552018],[-22.219134801]
[1984],[4],[19],[0],[0],[0.00],[18.1133976010],[-22.218819629]
[1984],[4],[20],[0],[0],[0.00],[18.1127033765],[-22.218515644]
[1984],[4],[21],[0],[0],[0.00],[18.1119727796],[-22.218222825]
[1984],[4],[22],[0],[0],[0.00],[18.1112060768],[-22.217941156]
[1984],[4],[23],[0],[0],[0.00],[18.1104035521],[-22.217670630]
[1984],[4],[24],[0],[0],[0.00],[18.1095655075],[-22.217411244]
[1984],[4],[25],[0],[0],[0.00],[18.1086922628],[-22.217162998]
[1984],[4],[26],[0],[0],[0.00],[18.1077841560],[-22.216925898]
[1984],[4],[27],[0],[0],[0.00],[18.1068415433],[-22.216699949]
[1984],[4],[28],[0],[0],[0.00],[18.1058647992],[-22.216485159]
[1984],[4],[29],[0],[0],[0.00],[18.1048543175],[-22.216281541]
[1984],[4],[30],[0],[0],[0.00],[18.1038105113],[-22.216089110]
[1984],[5],[1],[0],[0],[0.00],[18.1027338133],[-22.215907887]
[1984],[5],[2],[0],[0],[0.00],[18.1016246765],[-22.215737893]
[1984],[5],[3],[0],[0],[0.00],[18.1004835736],[-22.215579147]
[1984],[5],[4],[0],[0],[0.00],[18.0993109969],[-22.215431668]
[1984],[5],[5],[0],[0],[0.00],[18.0981074566],[-22.215295471]
[1984],[5],[6],[0],[0],[0.00],[18.0968734790],[-22.215170565]
[1984],[5],[7],[0],[0],[0.00],[18.0956096033],[-22.215056946]
[1984],[5],[8],[0],[0],[0.00],[18.0943163786],[-22.214954597]
[1984],[5],[9],[0],[0],[0.00],[18.0929943605],[-22.214863479]
[1984],[5],[10],[0],[0],[0.00],[18.0916441071],[-22.214783532]
[1984],[5],[11],[0],[0],[0.00],[18.0902661751],[-22.214714673]
[1984],[5],[12],[0],[0],[0.00],[18.0888611162],[-22.214656796]
[1984],[5],[13],[0],[0],[0.00],[18.0874294745],[-22.214609770]
[1984],[5],[14],[0],[0],[0.00],[18.0859717853],[-22.214573447]
[1984],[5],[15],[0],[0],[0.00],[18.0844885770],[-22.214547661]
[1984],[5],[16],[0],[0],[0.00],[18.0829803746],[-22.214532242]
[1984],[5],[17],[0],[0],[0.00],[18.0814477035],[-22.214527022]
[1984],[5],[18],[0],[0],[0.00],[18.0798910954],[-22.214531843]
[1984],[5],[19],[0],[0],[0.00],[18.0783110914],[-22.214546556]
[1984],[5],[20],[0],[0],[0.00],[18.0767082456],[-22.214571025]
[1984],[5],[21],[0],[0],[0.00],[18.0750831266],[-22.214605126]
[1984],[5],[22],[0],[0],[0.00],[18.0734363185],[-22.214648748]
[1984],[5],[23],[0],[0],[0.00],[18.0717684203],[-22.214701791]
[1984],[5],[24],[0],[0],[0.00],[18.0700800460],[-22.214764170]
[1984],[5],[25],[0],[0],[0.00],[18.0683718241],[-22.214835805]
[1984],[5],[26],[0],[0],[0.00],[18.0666443977],[-22.214916627]
[1984],[5],[27],[0],[0],[0.00],[18.0648984244],[-22.215006577]
[1984],[5],[28],[0],[0],[0.00],[18.0631345772],[-22.215105604]
[1984],[5],[29],[0],[0],[0.00],[18.0613535447],[-22.215213671]
[1984],[5],[30],[0],[0],[0.00],[18.0595560311],[-22.215330749]
[1984],[5],[31],[0],[0],[0.00],[18.0577427559],[-22.215456816]
[1984],[6],[1],[0],[0],[0.00],[18.0559144530],[-22.215591853]
[1984],[6],[2],[0],[0],[0.00],[18.0540718684],[-22.215735843]
[1984],[6],[3],[0],[0],[0.00],[18.0522157573],[-22.215888763]
[1984],[6],[4],[0],[0],[0.00],[18.0503468801],[-22.216050584]
[1984],[6],[5],[0],[0],[0.00],[18.0484659977],[-22.216221264]
[1984],[6],[6],[0],[0],[0.00],[18.0465738676],[-22.216400742]
[1984],[6],[7],[0],[0],[0.00],[18.0446712399],[-22.216588941]
[1984],[6],[8],[0],[0],[0.00],[18.0427588549],[-22.216785763]
[1984],[6],[9],[0],[0],[0.00],[18.0408374407],[-22.216991096]
[1984],[6],[10],[0],[0],[0.00],[18.0389077135],[-22.217204813]
[1984],[6],[11],[0],[0],[0.00],[18.0369703774],[-22.217426781]
[1984],[6],[12],[0],[0],[0.00],[18.0350261274],[-22.217656863]
[1984],[6],[13],[0],[0],[0.00],[18.0330756520],[-22.217894923]
[1984],[6],[14],[0],[0],[0.00],[18.0311196379],[-22.218140834]
[1984],[6],[15],[0],[0],[0.00],[18.0291587734],[-22.218394485]
[1984],[6],[16],[0],[0],[0.00],[18.0271937523],[-22.218655782]
[1984],[6],[17],[0],[0],[0.00],[18.0252252759],[-22.218924651]
[1984],[6],[18],[0],[0],[0.00],[18.0232540546],[-22.219201032]
[1984],[6],[19],[0],[0],[0.00],[18.0212808084],[-22.219484886]
[1984],[6],[20],[0],[0],[0.00],[18.0193062673],[-22.219776188]
[1984],[6],[21],[0],[0],[0.00],[18.0173311706],[-22.220074930]
[1984],[6],[22],[0],[0],[0.00],[18.0153562663],[-22.220381117]
[1984],[6],[23],[0],[0],[0.00],[18.0133823116],[-22.220694770]
[1984],[6],[24],[0],[0],[0.00],[18.0114100720],[-22.221015923]
[1984],[6],[25],[0],[0],[0.00],[18.0094403225],[-22.221344618]
[1984],[6],[26],[0],[0],[0.00],[18.0074738475],[-22.221680916]
[1984],[6],[27],[0],[0],[0.00],[18.0055114413],[-22.222024885]
[1984],[6],[28],[0],[0],[0.00],[18.0035539080],[-22.222376607]
[1984],[6],[29],[0],[0],[0.00],[18.0016020597],[-22.222736168]
[1984],[6],[30],[0],[0],[0.00],[17.9996567144],[-22.223103652]
[1984],[7],[1],[0],[0],[0.00],[17.9977186919],[-22.223479141]
[1984],[7],[2],[0],[0],[0.00],[17.9957888092],[-22.223862700]
[1984],[7],[3],[0],[0],[0.00],[17.9938678750],[-22.224254382]
[1984],[7],[4],[0],[0],[0.00],[17.9919566855],[-22.224654216]
[1984],[7],[5],[0],[0],[0.00],[17.9900560212],[-22.225062214]
[1984],[7],[6],[0],[0],[0.00],[17.9881666460],[-22.225478364]
[1984],[7],[7],[0],[0],[0.00],[17.9862893072],[-22.225902643]
[1984],[7],[8],[0],[0],[0.00],[17.9844247381],[-22.226335016]
[1984],[7],[9],[0],[0],[0.00],[17.9825736603],[-22.226775445]
[1984],[7],[10],[0],[0],[0.00],[17.9807367874],[-22.227223892]
[1984],[7],[11],[0],[0],[0.00],[17.9789148283],[-22.227680323]
[1984],[7],[12],[0],[0],[0.00],[17.9771084918],[-22.228144712]
[1984],[7],[13],[0],[0],[0.00],[17.9753184895],[-22.228617044]
[1984],[7],[14],[0],[0],[0.00],[17.9735455396],[-22.229097317]
[1984],[7],[15],[0],[0],[0.00],[17.9717903694],[-22.229585540]
[1984],[7],[16],[0],[0],[0.00],[17.9700537175],[-22.230081738]
[1984],[7],[17],[0],[0],[0.00],[17.9683363354],[-22.230585942]
[1984],[7],[18],[0],[0],[0.00],[17.9666389888],[-22.231098189]
[1984],[7],[19],[0],[0],[0.00],[17.9649624585],[-22.231618522]
[1984],[7],[20],[0],[0],[0.00],[17.9633075426],[-22.232146985]
[1984],[7],[21],[0],[0],[0.00],[17.9616750575],[-22.232683621]
[1984],[7],[22],[0],[0],[0.00],[17.9600658406],[-22.233228467]
[1984],[7],[23],[0],[0],[0.00],[17.9584807531],[-22.233781552]
[1984],[7],[24],[0],[0],[0.00],[17.9569206839],[-22.234342890]
[1984],[7],[25],[0],[0],[0.00],[17.9553865529],[-22.234912474]
[1984],[7],[26],[0],[0],[0.00],[17.9538793159],[-22.235490270]
[1984],[7],[27],[0],[0],[0.00],[17.9523999682],[-22.236076205]
[1984],[7],[28],[0],[0],[0.00],[17.9509495479],[-22.236670147]
[1984],[7],[29],[0],[0],[0.00],[17.9495291386],[-22.237271889]
[1984],[7],[30],[0],[0],[0.00],[17.9481398719],[-22.237881123]
[1984],[7],[31],[0],[0],[0.00],[17.9467829305],[-22.238497419]
[1984],[8],[1],[0],[0],[0.00],[17.9454595542],[-22.239120190]
[1984],[8],[2],[0],[0],[0.00],[17.9441710470],[-22.239748670]
[1984],[8],[3],[0],[0],[0.00],[17.9429187886],[-22.240381867]
[1984],[8],[4],[0],[0],[0.00],[17.9417042433],[-22.241018526]
[1984],[8],[5],[0],[0],[0.00],[17.9405289662],[-22.241657068]
[1984],[8],[6],[0],[0],[0.00],[17.9393945973],[-22.242295526]
[1984],[8],[7],[0],[0],[0.00],[17.9383028336],[-22.242931470]
[1984],[8],[8],[0],[0],[0.00],[17.9372553663],[-22.243561938]
[1984],[8],[9],[0],[0],[0.00],[17.9362537608],[-22.244183398]
[1984],[8],[10],[0],[0],[0.00],[17.9352992618],[-22.244791804]
[1984],[8],[11],[0],[0],[0.00],[17.9343925150],[-22.245382789]
[1984],[8],[12],[0],[0],[0.00],[17.9335332296],[-22.245952086]
[1984],[8],[13],[0],[0],[0.00],[17.9327198796],[-22.246496207]
[1984],[8],[14],[0],[0],[0.00],[17.9319495970],[-22.247013205]
[1984],[8],[15],[0],[0],[0.00],[17.9312184078],[-22.247503317]
[1984],[8],[16],[0],[0],[0.00],[17.9305218194],[-22.247969115]
[1984],[8],[17],[0],[0],[0.00],[17.9298555601],[-22.248415039]
[1984],[8],[18],[0],[0],[0.00],[17.9292161847],[-22.248846553]
[1984],[8],[19],[0],[0],[0.00],[17.9286013606],[-22.249269255]
[1984],[8],[20],[0],[0],[0.00],[17.9280098493],[-22.249688230]
[1984],[8],[21],[0],[0],[0.00],[17.9274413024],[-22.250107745]
[1984],[8],[22],[0],[0],[0.00],[17.9268960077],[-22.250531181]
[1984],[8],[23],[0],[0],[0.00],[17.9263746587],[-22.250961106]
[1984],[8],[24],[0],[0],[0.00],[17.9258781787],[-22.251399418]
[1984],[8],[25],[0],[0],[0.00],[17.9254075975],[-22.251847471]
[1984],[8],[26],[0],[0],[0.00],[17.9249639706],[-22.252306198]
[1984],[8],[27],[0],[0],[0.00],[17.9245483268],[-22.252776211]
[1984],[8],[28],[0],[0],[0.00],[17.9241616374],[-22.253257863]
[1984],[8],[29],[0],[0],[0.00],[17.9238047978],[-22.253751317]
[1984],[8],[30],[0],[0],[0.00],[17.9234786211],[-22.254256584]
[1984],[8],[31],[0],[0],[0.00],[17.9231838392],[-22.254773568]
[1984],[9],[1],[0],[0],[0.00],[17.9229211084],[-22.255302097]
[1984],[9],[2],[0],[0],[0.00],[17.9226910182],[-22.255841947]
[1984],[9],[3],[0],[0],[0.00],[17.9224940996],[-22.256392864]
[1984],[9],[4],[0],[0],[0.00],[17.9223308338],[-22.256954578]
[1984],[9],[5],[0],[0],[0.00],[17.9222016587],[-22.257526809]
[1984],[9],[6],[0],[0],[0.00],[17.9221069743],[-22.258109272]
[1984],[9],[7],[0],[0],[0.00],[17.9220471475],[-22.258701687]
[1984],[9],[8],[0],[0],[0.00],[17.9220225161],[-22.259303774]
[1984],[9],[9],[0],[0],[0.00],[17.9220333917],[-22.259915259]
[1984],[9],[10],[0],[0],[0.00],[17.9220800627],[-22.260535876]
[1984],[9],[11],[0],[0],[0.00],[17.9221627968],[-22.261165361]
[1984],[9],[12],[0],[0],[0.00],[17.9222818430],[-22.261803457]
[1984],[9],[13],[0],[0],[0.00],[17.9224374325],[-22.262449913]
[1984],[9],[14],[0],[0],[0.00],[17.9226297807],[-22.263104478]
[1984],[9],[15],[0],[0],[0.00],[17.9228590878],[-22.263766909]
[1984],[9],[16],[0],[0],[0.00],[17.9231255395],[-22.264436960]
[1984],[9],[17],[0],[0],[0.00],[17.9234293083],[-22.265114386]
[1984],[9],[18],[0],[0],[0.00],[17.9237705536],[-22.265798941]
[1984],[9],[19],[0],[0],[0.00],[17.9241494218],[-22.266490376]
[1984],[9],[20],[0],[0],[0.00],[17.9245660467],[-22.267188434]
[1984],[9],[21],[0],[0],[0.00],[17.9250205481],[-22.267892849]
[1984],[9],[22],[0],[0],[0.00],[17.9255130298],[-22.268603339]
[1984],[9],[23],[0],[0],[0.00],[17.9260435763],[-22.269319598]
[1984],[9],[24],[0],[0],[0.00],[17.9266122475],[-22.270041294]
[1984],[9],[25],[0],[0],[0.00],[17.9272190733],[-22.270768062]
[1984],[9],[26],[0],[0],[0.00],[17.9278640497],[-22.271499501]
[1984],[9],[27],[0],[0],[0.00],[17.9285471372],[-22.272235185]
[1984],[9],[28],[0],[0],[0.00],[17.9292682635],[-22.272974666]
[1984],[9],[29],[0],[0],[0.00],[17.9300273280],[-22.273717487]
[1984],[9],[30],[0],[0],[0.00],[17.9308242082],[-22.274463191]
[1984],[10],[1],[0],[0],[0.00],[17.9316587657],[-22.275211331]
[1984],[10],[2],[0],[0],[0.00],[17.9325308506],[-22.275961470]
[1984],[10],[3],[0],[0],[0.00],[17.9334403047],[-22.276713183]
[1984],[10],[4],[0],[0],[0.00],[17.9343869634],[-22.277466056]
[1984],[10],[5],[0],[0],[0.00],[17.9353706563],[-22.278219689]
[1984],[10],[6],[0],[0],[0.00],[17.9363912080],[-22.278973690]
[1984],[10],[7],[0],[0],[0.00],[17.9374484381],[-22.279727676]
[1984],[10],[8],[0],[0],[0.00],[17.9385421617],[-22.280481275]
[1984],[10],[9],[0],[0],[0.00],[17.9396721898],[-22.281234120]
[1984],[10],[10],[0],[0],[0.00],[17.9408383295],[-22.281985852]
[1984],[10],[11],[0],[0],[0.00],[17.9420403845],[-22.282736117]
[1984],[10],[12],[0],[0],[0.00],[17.9432781548],[-22.283484568]
[1984],[10],[13],[0],[0],[0.00],[17.9445514366],[-22.284230860]
[1984],[10],[14],[0],[0],[0.00],[17.9458600220],[-22.284974651]
[1984],[10],[15],[0],[0],[0.00],[17.9472036990],[-22.285715598]
[1984],[10],[16],[0],[0],[0.00],[17.9485822503],[-22.286453353]
[1984],[10],[17],[0],[0],[0.00],[17.9499954528],[-22.287187569]
[1984],[10],[18],[0],[0],[0.00],[17.9514430760],[-22.287917889]
[1984],[10],[19],[0],[0],[0.00],[17.9529248801],[-22.288643944]
[1984],[10],[20],[0],[0],[0.00],[17.9544406138],[-22.289365351]
[1984],[10],[21],[0],[0],[0.00],[17.9559900104],[-22.290081709]
[1984],[10],[22],[0],[0],[0.00],[17.9575727838],[-22.290792589]
[1984],[10],[23],[0],[0],[0.00],[17.9591886240],[-22.291497540]
[1984],[10],[24],[0],[0],[0.00],[17.9608371933],[-22.292196084]
[1984],[10],[25],[0],[0],[0.00],[17.9625181251],[-22.292887725]
[1984],[10],[26],[0],[0],[0.00],[17.9642310263],[-22.293571954]
[1984],[10],[27],[0],[0],[0.00],[17.9659754820],[-22.294248265]
[1984],[10],[28],[0],[0],[0.00],[17.9677510618],[-22.294916158]
[1984],[10],[29],[0],[0],[0.00],[17.9695573259],[-22.295575153]
[1984],[10],[30],[0],[0],[0.00],[17.9713938295],[-22.296224792]
[1984],[10],[31],[0],[0],[0.00],[17.9732601257],[-22.296864635]
[1984],[11],[1],[0],[0],[0.00],[17.9751557669],[-22.297494262]
[1984],[11],[2],[0],[0],[0.00],[17.9770803055],[-22.298113271]
[1984],[11],[3],[0],[0],[0.00],[17.9790332936],[-22.298721274]
[1984],[11],[4],[0],[0],[0.00],[17.9810142832],[-22.299317903]
[1984],[11],[5],[0],[0],[0.00],[17.9830228256],[-22.299902800]
[1984],[11],[6],[0],[0],[0.00],[17.9850584719],[-22.300475622]
[1984],[11],[7],[0],[0],[0.00],[17.9871207730],[-22.301036037]
[1984],[11],[8],[0],[0],[0.00],[17.9892092800],[-22.301583726]
[1984],[11],[9],[0],[0],[0.00],[17.9913235447],[-22.302118381]
[1984],[11],[10],[0],[0],[0.00],[17.9934631192],[-22.302639702]
[1984],[11],[11],[0],[0],[0.00],[17.9956275550],[-22.303147399]
[1984],[11],[12],[0],[0],[0.00],[17.9978164029],[-22.303641185]
[1984],[11],[13],[0],[0],[0.00],[18.0000292114],[-22.304120777]
[1984],[11],[14],[0],[0],[0.00],[18.0022655252],[-22.304585887]
[1984],[11],[15],[0],[0],[0.00],[18.0045248836],[-22.305036227]
[1984],[11],[16],[0],[0],[0.00],[18.0068068177],[-22.305471500]
[1984],[11],[17],[0],[0],[0.00],[18.0091108473],[-22.305891403]
[1984],[11],[18],[0],[0],[0.00],[18.0114364785],[-22.306295618]
[1984],[11],[19],[0],[0],[0.00],[18.0137832004],[-22.306683812]
[1984],[11],[20],[0],[0],[0.00],[18.0161504817],[-22.307055640]
